transaction_id,account_number,amount,transaction_type,transaction_mode,description,transaction_date
TXN022508,ACC00000776,2121.86,Debit,UPI,Utility Bill Payment,2026-06-23 03:57:59
TXN022509,ACC00000776,102573.7,Credit,NEFT,Salary Credit,2024-09-15 07:25:29
TXN022510,ACC00000776,92091.7,Debit,NEFT,Loan EMI Payment,2025-04-26 13:25:32
TXN022511,ACC00000776,3333.7,Debit,NEFT,Insurance Premium Payment,2024-07-30 23:53:58
TXN022512,ACC00000776,65229.1,Credit,NEFT,Salary Credit,2025-07-01 00:30:47
TXN022513,ACC00000776,12603.77,Debit,NEFT,Insurance Premium Payment,2025-06-17 20:42:27
TXN022514,ACC00000776,11769.52,Debit,UPI,Restaurant Payment,2026-05-28 20:08:36
TXN022515,ACC00000776,16473.17,Debit,UPI,Restaurant Payment,2025-03-29 18:53:27
TXN022516,ACC00000776,25594.41,Debit,NEFT,Insurance Premium Payment,2026-07-03 14:10:22
TXN022517,ACC00000776,94222.94,Credit,NEFT,Salary Credit,2025-11-16 10:23:26
TXN022518,ACC00000776,18600.33,Debit,UPI,Online Shopping,2025-05-07 11:45:24
TXN022519,ACC00000776,20965.08,Credit,Cash,Cash Deposit,2025-07-22 04:44:08
TXN022520,ACC00000776,7255.08,Debit,UPI,Restaurant Payment,2025-04-13 13:27:54
TXN022521,ACC00000777,82450.48,Debit,NEFT,Investment in Mutual Funds,2024-10-25 11:39:35
TXN022522,ACC00000777,7292.67,Debit,UPI,Restaurant Payment,2025-01-22 13:43:08
TXN022523,ACC00000777,82154.48,Debit,NEFT,Investment in Mutual Funds,2025-11-21 20:15:06
TXN022524,ACC00000777,1096.4,Debit,UPI,Restaurant Payment,2025-12-10 22:29:46
TXN022525,ACC00000777,7414.46,Debit,UPI,Utility Bill Payment,2025-07-07 18:16:04
TXN022526,ACC00000777,4023.46,Credit,UPI,Refund,2025-12-10 03:58:39
TXN022527,ACC00000777,38105.76,Debit,ATM,ATM Withdrawal,2026-05-22 02:23:09
TXN022528,ACC00000777,141851.47,Credit,NEFT,Salary Credit,2024-11-18 10:34:50
TXN022529,ACC00000777,259.48,Credit,NEFT,Interest Credit,2025-11-12 08:52:17
TXN022530,ACC00000777,10325.25,Debit,UPI,Grocery,2025-01-29 02:33:01
TXN022531,ACC00000777,9903.62,Credit,UPI,Refund,2026-01-21 07:30:30
TXN022532,ACC00000777,15818.94,Debit,UPI,Online Shopping,2025-01-31 07:50:35
TXN022533,ACC00000777,62836.58,Credit,NEFT,Salary Credit,2025-11-30 04:17:33
TXN022534,ACC00000777,3826.78,Debit,UPI,Restaurant Payment,2026-03-26 11:08:38
TXN022535,ACC00000777,16249.95,Debit,UPI,Grocery,2025-10-27 12:35:31
TXN022536,ACC00000777,2794.13,Debit,UPI,Online Shopping,2026-06-24 23:40:33
TXN022537,ACC00000777,9917.98,Debit,UPI,Restaurant Payment,2026-06-30 21:03:16
TXN022538,ACC00000777,10529.57,Debit,NEFT,Insurance Premium Payment,2024-12-28 16:34:48
TXN022539,ACC00000777,294.9,Debit,UPI,Utility Bill Payment,2026-01-17 17:38:09
TXN022540,ACC00000777,4051.19,Debit,ATM,ATM Withdrawal,2025-02-14 10:09:08
TXN022541,ACC00000777,258.84,Credit,NEFT,Interest Credit,2025-02-04 02:13:20
TXN022542,ACC00000777,67151.63,Debit,NEFT,Loan EMI Payment,2026-02-10 13:40:21
TXN022543,ACC00000777,29012.91,Debit,NEFT,Insurance Premium Payment,2026-03-15 09:13:21
TXN022544,ACC00000777,63167.06,Credit,NEFT,Salary Credit,2026-03-12 01:22:37
TXN022545,ACC00000777,13324.99,Debit,UPI,Restaurant Payment,2025-02-18 11:38:54
TXN022546,ACC00000778,2670.83,Debit,UPI,Utility Bill Payment,2025-01-27 08:36:32
TXN022547,ACC00000778,111114.24,Credit,NEFT,Salary Credit,2026-02-26 06:11:53
TXN022548,ACC00000778,27600.48,Debit,ATM,ATM Withdrawal,2025-06-27 05:29:36
TXN022549,ACC00000778,22671.29,Credit,Cash,Cash Deposit,2024-08-01 16:23:28
TXN022550,ACC00000778,46711.6,Credit,Cash,Cash Deposit,2024-12-28 14:50:10
TXN022551,ACC00000778,8436.82,Debit,UPI,Grocery,2025-05-11 18:57:38
TXN022552,ACC00000778,74369.46,Credit,NEFT,Salary Credit,2024-11-24 11:59:43
TXN022553,ACC00000778,71778.45,Debit,NEFT,Loan EMI Payment,2024-12-22 12:29:16
TXN022554,ACC00000778,12424.4,Debit,UPI,Restaurant Payment,2026-02-08 15:10:32
TXN022555,ACC00000778,86271.66,Debit,NEFT,Loan EMI Payment,2026-01-28 18:19:34
TXN022556,ACC00000778,84998.21,Debit,NEFT,Investment in Mutual Funds,2025-11-03 07:34:51
TXN022557,ACC00000778,18923.43,Debit,UPI,Restaurant Payment,2025-11-13 17:39:13
TXN022558,ACC00000778,36540.43,Debit,NEFT,Investment in Mutual Funds,2025-11-02 19:53:06
TXN022559,ACC00000778,4167.71,Debit,UPI,Utility Bill Payment,2025-09-26 22:51:52
TXN022560,ACC00000778,49979.48,Debit,NEFT,Insurance Premium Payment,2024-11-08 06:08:37
TXN022561,ACC00000778,3615.8,Credit,NEFT,Interest Credit,2025-01-09 02:56:42
TXN022562,ACC00000778,10163.61,Debit,ATM,ATM Withdrawal,2026-03-03 12:03:38
TXN022563,ACC00000778,18899.11,Debit,UPI,Grocery,2024-08-14 12:33:07
TXN022564,ACC00000778,6801.59,Debit,UPI,Online Shopping,2025-06-09 18:24:34
TXN022565,ACC00000778,36067.07,Credit,Cash,Cash Deposit,2025-09-29 04:22:46
TXN022566,ACC00000778,42194.23,Debit,NEFT,Loan EMI Payment,2024-12-07 02:11:17
TXN022567,ACC00000778,43604.34,Debit,NEFT,Investment in Mutual Funds,2026-04-02 01:24:55
TXN022568,ACC00000778,6987.9,Debit,UPI,Grocery,2025-02-06 13:17:03
TXN022569,ACC00000778,69734.27,Debit,NEFT,Investment in Mutual Funds,2026-06-03 01:37:45
TXN022570,ACC00000778,96930.89,Debit,NEFT,Investment in Mutual Funds,2026-03-21 13:54:11
TXN022571,ACC00000778,50202.63,Credit,NEFT,Salary Credit,2026-04-03 00:07:18
TXN022572,ACC00000778,48303.55,Debit,UPI,Online Shopping,2025-12-30 18:56:31
TXN022573,ACC00000778,8555.88,Debit,UPI,Utility Bill Payment,2025-02-13 22:17:55
TXN022574,ACC00000778,41137.15,Debit,NEFT,Insurance Premium Payment,2024-10-30 21:49:19
TXN022575,ACC00000778,14654.35,Debit,UPI,Restaurant Payment,2025-01-22 22:14:21
TXN022576,ACC00000778,18372.04,Debit,UPI,Grocery,2024-10-17 19:55:50
TXN022577,ACC00000778,3265.49,Credit,NEFT,Interest Credit,2025-06-24 22:46:25
TXN022578,ACC00000778,1541.22,Credit,NEFT,Interest Credit,2026-03-26 09:11:16
TXN022579,ACC00000778,6022.5,Debit,UPI,Restaurant Payment,2026-06-12 17:48:56
TXN022580,ACC00000778,8435.76,Debit,ATM,ATM Withdrawal,2025-06-29 19:55:48
TXN022581,ACC00000778,17558.63,Debit,ATM,ATM Withdrawal,2025-02-18 17:54:57
TXN022582,ACC00000778,3677.79,Credit,UPI,Refund,2025-11-21 07:31:03
TXN022583,ACC00000778,130395.55,Credit,NEFT,Salary Credit,2024-07-26 01:53:14
TXN022584,ACC00000778,13468.69,Debit,UPI,Grocery,2024-10-03 21:26:43
TXN022585,ACC00000778,10872.82,Debit,UPI,Grocery,2025-10-30 09:06:01
TXN022586,ACC00000778,43457.42,Credit,Cash,Cash Deposit,2026-06-24 04:28:17
TXN022587,ACC00000778,6316.61,Credit,UPI,Refund,2026-02-25 07:28:38
TXN022588,ACC00000778,18699.01,Debit,UPI,Grocery,2025-05-29 17:26:47
TXN022589,ACC00000778,69083.44,Credit,NEFT,Salary Credit,2025-09-05 05:15:29
TXN022590,ACC00000778,9081.36,Debit,UPI,Utility Bill Payment,2025-08-19 15:43:53
TXN022591,ACC00000778,2604.18,Credit,UPI,Refund,2025-08-18 01:28:31
TXN022592,ACC00000778,44196.63,Credit,Cash,Cash Deposit,2026-02-05 15:54:38
TXN022593,ACC00000778,2307.61,Debit,UPI,Grocery,2024-10-30 16:13:26
TXN022594,ACC00000778,16631.67,Debit,NEFT,Loan EMI Payment,2025-08-04 05:36:23
TXN022595,ACC00000778,33063.81,Debit,UPI,Online Shopping,2026-06-29 15:25:36
TXN022596,ACC00000779,3912.53,Debit,UPI,Utility Bill Payment,2026-01-12 20:52:26
TXN022597,ACC00000779,49086.88,Debit,NEFT,Investment in Mutual Funds,2025-07-18 05:44:07
TXN022598,ACC00000779,7476.3,Credit,UPI,Refund,2026-04-30 23:01:57
TXN022599,ACC00000779,91588.48,Debit,NEFT,Loan EMI Payment,2026-02-14 15:36:02
TXN022600,ACC00000779,37323.54,Debit,NEFT,Loan EMI Payment,2025-12-02 06:59:54
TXN022601,ACC00000779,135546.67,Credit,NEFT,Salary Credit,2024-08-06 23:29:28
TXN022602,ACC00000779,15371.06,Debit,UPI,Grocery,2025-11-14 19:45:04
TXN022603,ACC00000779,7987.3,Debit,UPI,Utility Bill Payment,2026-06-14 17:12:45
TXN022604,ACC00000779,4009.91,Debit,UPI,Utility Bill Payment,2025-09-07 18:14:19
TXN022605,ACC00000779,20363.81,Debit,ATM,ATM Withdrawal,2025-01-27 18:50:00
TXN022606,ACC00000779,5432.91,Debit,UPI,Grocery,2024-08-20 11:59:55
TXN022607,ACC00000779,10290.49,Credit,Cash,Cash Deposit,2025-12-12 04:59:11
TXN022608,ACC00000779,40984.08,Debit,NEFT,Insurance Premium Payment,2026-07-06 09:10:11
TXN022609,ACC00000779,9383.76,Debit,UPI,Utility Bill Payment,2026-01-24 13:06:13
TXN022610,ACC00000779,22355.11,Debit,NEFT,Investment in Mutual Funds,2026-02-04 11:46:05
TXN022611,ACC00000779,46732.28,Debit,UPI,Online Shopping,2025-04-30 10:48:42
TXN022612,ACC00000779,22529.09,Debit,UPI,Online Shopping,2026-06-07 07:46:53
TXN022613,ACC00000779,586.57,Credit,NEFT,Interest Credit,2024-10-22 02:30:15
TXN022614,ACC00000779,5955.21,Credit,Cash,Cash Deposit,2025-05-29 05:49:25
TXN022615,ACC00000779,140259.97,Credit,NEFT,Salary Credit,2026-04-04 20:43:28
TXN022616,ACC00000779,123713.3,Credit,NEFT,Salary Credit,2025-08-20 20:09:06
TXN022617,ACC00000779,139130.17,Credit,NEFT,Salary Credit,2024-11-21 07:55:05
TXN022618,ACC00000779,6566.36,Debit,UPI,Grocery,2025-01-20 22:34:16
TXN022619,ACC00000779,4375.19,Credit,UPI,Refund,2025-04-05 02:27:23
TXN022620,ACC00000779,8157.1,Debit,UPI,Grocery,2026-03-01 22:40:38
TXN022621,ACC00000780,17093.2,Debit,UPI,Grocery,2024-07-26 17:45:30
TXN022622,ACC00000780,2427.69,Credit,Cash,Cash Deposit,2025-05-04 11:16:37
TXN022623,ACC00000780,59962.79,Debit,NEFT,Investment in Mutual Funds,2024-08-13 11:17:09
TXN022624,ACC00000780,14863.24,Debit,NEFT,Loan EMI Payment,2025-10-05 23:02:20
TXN022625,ACC00000780,23901.7,Debit,NEFT,Investment in Mutual Funds,2025-01-02 18:26:33
TXN022626,ACC00000780,15766.62,Debit,UPI,Online Shopping,2026-06-03 17:54:21
TXN022627,ACC00000780,1679.36,Credit,NEFT,Interest Credit,2025-09-09 11:52:22
TXN022628,ACC00000780,6709.54,Credit,UPI,Refund,2026-06-07 04:46:10
TXN022629,ACC00000780,1853.14,Credit,NEFT,Interest Credit,2026-06-29 02:37:20
TXN022630,ACC00000780,55279.64,Debit,NEFT,Loan EMI Payment,2024-10-24 12:24:12
TXN022631,ACC00000781,14194.24,Debit,UPI,Online Shopping,2024-10-30 23:35:13
TXN022632,ACC00000781,17757.23,Debit,UPI,Restaurant Payment,2025-07-07 17:01:15
TXN022633,ACC00000781,1542.82,Credit,UPI,Refund,2025-08-15 17:07:09
TXN022634,ACC00000781,2034.13,Credit,UPI,Refund,2025-12-25 21:20:40
TXN022635,ACC00000781,7535.92,Credit,UPI,Refund,2024-07-28 23:28:37
TXN022636,ACC00000781,40112.49,Debit,ATM,ATM Withdrawal,2024-10-19 11:13:24
TXN022637,ACC00000781,4204.32,Credit,NEFT,Interest Credit,2026-03-23 16:46:08
TXN022638,ACC00000781,2809.72,Debit,ATM,ATM Withdrawal,2025-08-24 17:31:57
TXN022639,ACC00000781,652.33,Debit,UPI,Utility Bill Payment,2025-05-20 20:07:29
TXN022640,ACC00000781,33877.65,Debit,UPI,Online Shopping,2024-10-21 03:40:31
TXN022641,ACC00000781,23885.07,Credit,Cash,Cash Deposit,2024-11-23 17:27:31
TXN022642,ACC00000781,82394.18,Credit,NEFT,Salary Credit,2026-01-31 09:59:45
TXN022643,ACC00000781,8368.29,Debit,ATM,ATM Withdrawal,2025-01-21 00:44:28
TXN022644,ACC00000781,16153.13,Debit,ATM,ATM Withdrawal,2024-10-30 04:43:47
TXN022645,ACC00000781,28851.56,Debit,UPI,Online Shopping,2026-02-01 07:28:39
TXN022646,ACC00000781,1207.16,Debit,UPI,Restaurant Payment,2024-10-17 20:42:51
TXN022647,ACC00000781,1132.77,Credit,UPI,Refund,2024-12-27 05:16:42
TXN022648,ACC00000781,45190.04,Debit,NEFT,Insurance Premium Payment,2025-08-05 14:46:27
TXN022649,ACC00000781,3941.66,Credit,UPI,Refund,2026-05-01 07:42:35
TXN022650,ACC00000781,2146.93,Credit,NEFT,Interest Credit,2025-01-15 20:11:16
TXN022651,ACC00000781,3568.05,Credit,NEFT,Interest Credit,2025-04-18 10:59:43
TXN022652,ACC00000781,4388.18,Credit,NEFT,Interest Credit,2026-05-27 22:44:26
TXN022653,ACC00000781,6662.57,Debit,UPI,Grocery,2025-12-23 11:16:39
TXN022654,ACC00000781,49111.31,Debit,ATM,ATM Withdrawal,2024-12-18 09:34:43
TXN022655,ACC00000781,36063.09,Debit,NEFT,Insurance Premium Payment,2025-02-06 14:44:11
TXN022656,ACC00000781,2108.44,Credit,UPI,Refund,2024-08-12 07:53:56
TXN022657,ACC00000781,91804.85,Debit,NEFT,Investment in Mutual Funds,2025-02-26 16:01:02
TXN022658,ACC00000781,3090.27,Credit,UPI,Refund,2025-01-02 22:51:28
TXN022659,ACC00000781,10219.08,Debit,UPI,Grocery,2025-04-08 18:03:50
TXN022660,ACC00000781,82331.7,Debit,NEFT,Investment in Mutual Funds,2024-11-16 00:02:33
TXN022661,ACC00000781,23087.38,Debit,NEFT,Loan EMI Payment,2025-02-10 16:19:46
TXN022662,ACC00000781,642.53,Debit,UPI,Restaurant Payment,2025-06-01 05:30:07
TXN022663,ACC00000781,13616.84,Debit,ATM,ATM Withdrawal,2025-07-29 00:13:40
TXN022664,ACC00000781,21607.89,Credit,Cash,Cash Deposit,2025-05-19 15:00:33
TXN022665,ACC00000781,46757.49,Debit,NEFT,Investment in Mutual Funds,2025-06-22 02:18:08
TXN022666,ACC00000781,15610.39,Credit,Cash,Cash Deposit,2024-09-25 04:17:48
TXN022667,ACC00000781,280.83,Credit,UPI,Refund,2026-04-18 02:35:22
TXN022668,ACC00000781,9469.06,Debit,NEFT,Insurance Premium Payment,2024-07-30 02:38:49
TXN022669,ACC00000781,10896.78,Debit,UPI,Restaurant Payment,2026-03-26 22:33:06
TXN022670,ACC00000781,63927.84,Credit,NEFT,Salary Credit,2026-05-26 20:02:19
TXN022671,ACC00000781,75573.44,Credit,NEFT,Salary Credit,2024-08-29 17:46:04
TXN022672,ACC00000781,33101.96,Credit,Cash,Cash Deposit,2026-07-05 04:50:16
TXN022673,ACC00000781,16066.04,Credit,Cash,Cash Deposit,2026-07-20 05:37:17
TXN022674,ACC00000781,26594.42,Debit,NEFT,Loan EMI Payment,2025-10-31 21:36:26
TXN022675,ACC00000781,88853.94,Debit,NEFT,Loan EMI Payment,2025-03-14 13:06:57
TXN022676,ACC00000781,4555.97,Credit,NEFT,Interest Credit,2025-08-14 03:18:48
TXN022677,ACC00000781,6734.0,Credit,UPI,Refund,2025-06-20 07:02:26
TXN022678,ACC00000781,11701.48,Debit,ATM,ATM Withdrawal,2025-01-31 07:23:32
TXN022679,ACC00000781,60146.14,Credit,NEFT,Salary Credit,2025-06-28 21:23:42
TXN022680,ACC00000781,48585.7,Debit,NEFT,Insurance Premium Payment,2025-11-08 09:22:14
TXN022681,ACC00000782,12368.98,Debit,ATM,ATM Withdrawal,2026-03-10 23:54:22
TXN022682,ACC00000782,87857.19,Debit,NEFT,Loan EMI Payment,2025-07-18 23:58:46
TXN022683,ACC00000782,6115.71,Debit,UPI,Restaurant Payment,2025-03-25 02:07:44
TXN022684,ACC00000782,8086.73,Debit,UPI,Grocery,2024-11-01 19:24:30
TXN022685,ACC00000782,41561.83,Debit,ATM,ATM Withdrawal,2025-04-13 19:55:26
TXN022686,ACC00000782,50238.44,Debit,NEFT,Loan EMI Payment,2025-11-16 19:10:31
TXN022687,ACC00000782,3626.59,Credit,NEFT,Interest Credit,2025-03-04 11:02:00
TXN022688,ACC00000782,10444.06,Debit,NEFT,Insurance Premium Payment,2026-02-03 07:57:18
TXN022689,ACC00000782,42781.14,Debit,NEFT,Insurance Premium Payment,2025-10-03 11:24:26
TXN022690,ACC00000782,5870.65,Debit,UPI,Restaurant Payment,2025-02-28 06:06:31
TXN022691,ACC00000782,9530.48,Debit,UPI,Utility Bill Payment,2026-04-30 13:53:07
TXN022692,ACC00000782,27953.68,Debit,ATM,ATM Withdrawal,2024-08-22 09:24:31
TXN022693,ACC00000782,3333.16,Credit,NEFT,Interest Credit,2025-05-14 23:32:18
TXN022694,ACC00000782,7297.45,Debit,UPI,Restaurant Payment,2026-05-26 04:02:05
TXN022695,ACC00000782,142182.02,Credit,NEFT,Salary Credit,2024-08-19 00:15:25
TXN022696,ACC00000782,2999.05,Debit,UPI,Utility Bill Payment,2026-02-05 20:06:29
TXN022697,ACC00000782,5932.71,Debit,UPI,Grocery,2024-11-12 10:48:28
TXN022698,ACC00000782,86845.75,Debit,NEFT,Loan EMI Payment,2026-02-01 23:46:33
TXN022699,ACC00000782,22649.74,Debit,UPI,Online Shopping,2024-12-27 19:15:51
TXN022700,ACC00000782,15673.91,Debit,UPI,Restaurant Payment,2025-06-25 23:41:39
TXN022701,ACC00000782,23953.0,Debit,NEFT,Loan EMI Payment,2025-02-13 12:00:28
TXN022702,ACC00000782,13220.7,Debit,NEFT,Investment in Mutual Funds,2025-04-09 17:30:06
TXN022703,ACC00000782,827.46,Credit,NEFT,Interest Credit,2025-04-27 12:33:39
TXN022704,ACC00000782,275.8,Debit,UPI,Utility Bill Payment,2024-12-02 11:02:57
TXN022705,ACC00000782,52761.77,Debit,NEFT,Investment in Mutual Funds,2025-12-06 03:31:21
TXN022706,ACC00000783,25839.82,Debit,NEFT,Insurance Premium Payment,2026-06-17 00:33:09
TXN022707,ACC00000783,34416.91,Debit,NEFT,Loan EMI Payment,2025-06-17 18:46:09
TXN022708,ACC00000783,19924.59,Debit,UPI,Online Shopping,2025-03-18 04:35:16
TXN022709,ACC00000783,18818.99,Debit,NEFT,Insurance Premium Payment,2026-03-30 08:23:42
TXN022710,ACC00000783,12049.7,Debit,UPI,Online Shopping,2025-04-28 17:39:27
TXN022711,ACC00000783,6534.14,Credit,UPI,Refund,2025-04-12 03:09:16
TXN022712,ACC00000783,3919.66,Credit,NEFT,Interest Credit,2026-04-08 05:52:16
TXN022713,ACC00000783,9297.65,Debit,UPI,Grocery,2025-10-03 01:16:42
TXN022714,ACC00000783,8131.45,Debit,UPI,Grocery,2025-05-03 17:40:34
TXN022715,ACC00000783,43815.38,Debit,NEFT,Insurance Premium Payment,2025-06-12 06:50:01
TXN022716,ACC00000783,146693.41,Credit,NEFT,Salary Credit,2025-06-20 22:06:11
TXN022717,ACC00000783,88102.21,Debit,NEFT,Investment in Mutual Funds,2024-11-08 07:50:28
TXN022718,ACC00000783,13678.83,Debit,UPI,Online Shopping,2025-12-11 13:35:58
TXN022719,ACC00000783,16196.01,Debit,UPI,Restaurant Payment,2026-06-12 22:14:57
TXN022720,ACC00000783,9956.33,Debit,UPI,Grocery,2025-08-24 09:36:39
TXN022721,ACC00000783,8931.68,Credit,UPI,Refund,2026-01-26 13:38:28
TXN022722,ACC00000783,1967.49,Credit,NEFT,Interest Credit,2026-01-10 18:53:54
TXN022723,ACC00000783,4964.59,Debit,ATM,ATM Withdrawal,2024-11-24 18:37:10
TXN022724,ACC00000783,31027.05,Debit,NEFT,Investment in Mutual Funds,2024-10-28 15:57:27
TXN022725,ACC00000783,4349.87,Debit,UPI,Restaurant Payment,2024-08-02 22:58:09
TXN022726,ACC00000783,46697.98,Debit,NEFT,Insurance Premium Payment,2025-01-28 12:03:47
TXN022727,ACC00000783,44425.03,Credit,Cash,Cash Deposit,2025-10-17 11:55:57
TXN022728,ACC00000783,1865.56,Credit,NEFT,Interest Credit,2025-09-26 14:33:48
TXN022729,ACC00000783,26228.15,Debit,NEFT,Insurance Premium Payment,2024-11-13 15:50:57
TXN022730,ACC00000783,37619.69,Debit,NEFT,Insurance Premium Payment,2025-11-12 18:46:04
TXN022731,ACC00000784,432.11,Credit,UPI,Refund,2024-08-16 04:51:14
TXN022732,ACC00000784,43241.21,Debit,NEFT,Insurance Premium Payment,2024-12-14 19:16:04
TXN022733,ACC00000784,75770.39,Credit,NEFT,Salary Credit,2025-08-16 07:44:54
TXN022734,ACC00000784,32040.77,Debit,UPI,Online Shopping,2025-10-20 03:59:35
TXN022735,ACC00000784,5915.16,Debit,UPI,Utility Bill Payment,2024-10-26 13:43:49
TXN022736,ACC00000784,29719.1,Debit,UPI,Online Shopping,2024-10-11 05:06:15
TXN022737,ACC00000784,96323.43,Debit,NEFT,Investment in Mutual Funds,2025-06-27 14:20:12
TXN022738,ACC00000784,8419.02,Credit,Cash,Cash Deposit,2026-06-23 18:04:04
TXN022739,ACC00000784,6649.04,Debit,UPI,Grocery,2026-01-01 17:17:56
TXN022740,ACC00000784,37805.94,Debit,NEFT,Insurance Premium Payment,2024-12-01 12:07:33
TXN022741,ACC00000784,14001.77,Debit,UPI,Grocery,2024-09-26 00:24:44
TXN022742,ACC00000784,1955.12,Debit,ATM,ATM Withdrawal,2025-07-31 04:33:31
TXN022743,ACC00000784,8332.88,Debit,UPI,Utility Bill Payment,2026-06-12 11:33:16
TXN022744,ACC00000784,5906.78,Credit,UPI,Refund,2025-01-30 21:18:30
TXN022745,ACC00000784,80058.09,Credit,NEFT,Salary Credit,2024-09-17 23:57:42
TXN022746,ACC00000784,2628.47,Debit,UPI,Restaurant Payment,2026-02-08 00:01:45
TXN022747,ACC00000784,35941.37,Debit,NEFT,Insurance Premium Payment,2024-10-05 23:08:58
TXN022748,ACC00000784,14867.2,Debit,NEFT,Investment in Mutual Funds,2024-09-26 12:58:51
TXN022749,ACC00000784,3214.82,Debit,UPI,Restaurant Payment,2024-09-18 19:15:05
TXN022750,ACC00000784,13243.23,Credit,Cash,Cash Deposit,2025-02-10 10:18:49
TXN022751,ACC00000784,43821.87,Debit,ATM,ATM Withdrawal,2025-05-21 20:56:41
TXN022752,ACC00000784,22904.73,Debit,NEFT,Insurance Premium Payment,2025-10-03 18:21:41
TXN022753,ACC00000784,47903.18,Debit,ATM,ATM Withdrawal,2024-08-28 00:41:33
TXN022754,ACC00000784,87157.75,Credit,NEFT,Salary Credit,2026-03-04 01:06:50
TXN022755,ACC00000784,5911.03,Debit,UPI,Utility Bill Payment,2025-06-16 01:33:46
TXN022756,ACC00000785,19802.35,Debit,UPI,Restaurant Payment,2026-06-13 00:50:36
TXN022757,ACC00000785,2488.98,Debit,UPI,Utility Bill Payment,2024-12-11 23:10:19
TXN022758,ACC00000785,4080.11,Debit,UPI,Online Shopping,2024-10-21 11:25:22
TXN022759,ACC00000785,7178.58,Debit,UPI,Utility Bill Payment,2025-02-15 21:59:04
TXN022760,ACC00000785,12609.07,Debit,ATM,ATM Withdrawal,2026-02-15 05:28:30
TXN022761,ACC00000785,6011.25,Debit,UPI,Grocery,2026-02-16 01:04:42
TXN022762,ACC00000785,5392.39,Debit,UPI,Utility Bill Payment,2026-07-14 14:18:20
TXN022763,ACC00000785,133609.14,Credit,NEFT,Salary Credit,2025-02-28 05:14:33
TXN022764,ACC00000785,955.5,Debit,UPI,Online Shopping,2026-06-16 06:09:12
TXN022765,ACC00000785,2537.34,Credit,Cash,Cash Deposit,2024-09-24 18:14:56
TXN022766,ACC00000785,124279.91,Credit,NEFT,Salary Credit,2026-02-22 02:22:36
TXN022767,ACC00000785,15333.35,Debit,UPI,Restaurant Payment,2024-09-17 19:43:30
TXN022768,ACC00000785,28013.84,Credit,Cash,Cash Deposit,2025-01-12 13:36:48
TXN022769,ACC00000785,16436.31,Debit,NEFT,Investment in Mutual Funds,2025-06-15 05:14:32
TXN022770,ACC00000785,15045.07,Debit,UPI,Restaurant Payment,2025-08-26 00:08:14
TXN022771,ACC00000785,7561.37,Debit,ATM,ATM Withdrawal,2025-08-22 00:11:24
TXN022772,ACC00000785,1528.57,Credit,UPI,Refund,2025-01-21 08:20:27
TXN022773,ACC00000785,22250.67,Debit,UPI,Online Shopping,2025-02-13 06:01:19
TXN022774,ACC00000785,12364.41,Debit,UPI,Grocery,2025-04-14 17:11:15
TXN022775,ACC00000785,6639.92,Debit,NEFT,Insurance Premium Payment,2026-04-30 07:24:25
TXN022776,ACC00000785,49497.18,Debit,NEFT,Loan EMI Payment,2024-08-09 11:55:08
TXN022777,ACC00000785,75421.81,Credit,NEFT,Salary Credit,2026-07-18 20:06:09
TXN022778,ACC00000785,1914.24,Debit,UPI,Grocery,2025-09-10 06:00:27
TXN022779,ACC00000785,10660.83,Debit,UPI,Restaurant Payment,2025-05-07 16:29:10
TXN022780,ACC00000785,135669.9,Credit,NEFT,Salary Credit,2025-10-14 22:30:57
TXN022781,ACC00000786,17743.53,Debit,UPI,Restaurant Payment,2026-04-01 18:17:58
TXN022782,ACC00000786,4924.64,Debit,UPI,Restaurant Payment,2025-02-15 02:22:07
TXN022783,ACC00000786,1576.49,Debit,ATM,ATM Withdrawal,2026-03-17 04:58:17
TXN022784,ACC00000786,1196.41,Credit,NEFT,Interest Credit,2026-06-01 05:12:12
TXN022785,ACC00000786,2515.71,Credit,Cash,Cash Deposit,2026-04-12 07:18:32
TXN022786,ACC00000786,31460.95,Debit,NEFT,Insurance Premium Payment,2025-08-11 20:32:39
TXN022787,ACC00000786,5116.54,Debit,NEFT,Insurance Premium Payment,2025-05-02 20:46:18
TXN022788,ACC00000786,28317.27,Debit,NEFT,Insurance Premium Payment,2025-03-18 21:35:13
TXN022789,ACC00000786,49972.91,Credit,Cash,Cash Deposit,2026-01-10 04:09:23
TXN022790,ACC00000786,8494.41,Debit,UPI,Utility Bill Payment,2024-08-10 16:58:20
TXN022791,ACC00000786,2502.35,Debit,UPI,Utility Bill Payment,2026-05-15 06:14:31
TXN022792,ACC00000786,79600.25,Credit,NEFT,Salary Credit,2024-11-04 21:25:34
TXN022793,ACC00000786,82023.22,Debit,NEFT,Loan EMI Payment,2026-04-20 15:00:16
